City,Customer Name,Customer Segment,Grouping Based on Unit Price,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Discount,Order Quantity,Product Base Margin,Profit,Sales,Shipping Cost,Unit Price
Prescott,Cindy Stewart,Corporate,A,6/23/2011,23943,Critical,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,West,3348,6/25/2011,Regular Air,Arizona,86301,0.03,24,0.55,3.44,376.53,5.45,15.94
Twentynine Palms,Tamara Willingham,Corporate,A,8/4/2009,11714,Critical,Office Supplies,Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,"Scissors, Rulers and Trimmers",West,1619,8/5/2009,Regular Air,California,92277,0.06,9,0.56,-35.69,141.83,7.42,15.73
Visalia,Amy Cox,Corporate,A,1/14/2010,19524,Critical,Office Supplies,Small Pack,Acme® Box Cutter Scissors,"Scissors, Rulers and Trimmers",West,2700,1/15/2010,Regular Air,California,93277,0.07,9,0.59,-24.88,92.02,4.68,10.23
North Las Vegas,Chuck Clark,Corporate,A,9/10/2012,7552,Critical,Office Supplies,Small Pack,"Acme® 8"" Straight Scissors","Scissors, Rulers and Trimmers",West,1034,9/12/2012,Regular Air,Nevada,89031,0.09,49,0.6,26.28,587.71,3.14,12.98
Prescott,Cindy Stewart,Corporate,A,9/11/2009,12099,Critical,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,West,1680,9/13/2009,Regular Air,Arizona,86301,0.01,48,0.39,128.28,308.81,1.02,6.35
Encinitas,Shirley Jackson,Corporate,A,7/9/2009,28933,Critical,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,West,4065,7/10/2009,Regular Air,California,92024,0.03,38,0.52,43,156.2,0.7,3.98
Phoenix,Cindy Chapman,Corporate,A,11/1/2012,35456,Critical,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,West,4983,11/3/2012,Regular Air,Arizona,85023,0.03,37,0.81,-19.81,46.37,0.7,1.26
Roswell,Cathy Prescott,Corporate,A,10/24/2010,12417,Critical,Office Supplies,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,West,1725,10/26/2010,Regular Air,New Mexico,88201,0.06,19,0.4,34.31,137.84,1.71,7.4
Clearfield,Katrina Edelman,Corporate,A,3/2/2011,33824,Critical,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,West,4759,3/3/2011,Regular Air,Utah,84015,0.06,19,0.45,-3.8,50.99,1.34,2.78
Kingman,Benjamin Patterson,Corporate,A,7/3/2010,23361,Critical,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,West,3263,7/4/2010,Regular Air,Arizona,86401,0.06,2,0.81,-2.73,3.23,0.7,1.26
Hacienda Heights,Dan Campbell,Corporate,A,10/31/2009,24003,Critical,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,West,3353,10/31/2009,Regular Air,California,91745,0.06,9,0.81,-6.12,11.89,0.7,1.26
San Gabriel,Karen Carlisle,Corporate,A,7/3/2010,46880,Critical,Office Supplies,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Paper,West,6583,7/5/2010,Regular Air,California,91776,0.07,1,0.39,-8.88,29.99,8.32,21.98
Torrance,Jeremy Pistek,Corporate,A,10/20/2011,42148,Critical,Office Supplies,Wrap Bag,Unpadded Memo Slips,Paper,West,5940,10/23/2011,Regular Air,California,90503,0.07,11,0.35,-10.64,45.31,2.97,3.98
Twentynine Palms,Tamara Willingham,Corporate,A,1/11/2012,47879,Critical,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,West,6726,1/12/2012,Regular Air,California,92277,0.08,19,0.4,44.23,172.54,2.15,9.11
Grants Pass,Adam Shillingsburg,Corporate,A,10/6/2010,23046,Critical,Office Supplies,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,West,3213,10/8/2010,Regular Air,Oregon,97526,0.08,33,0.39,93.33,292.75,2.01,8.95
Goleta,Damala Kotsonis,Corporate,A,4/12/2010,45409,Critical,Office Supplies,Wrap Bag,Newell 337,Pens & Art Supplies,West,6394,4/13/2010,Regular Air,California,93117,0.08,10,0.56,-28.37,36.26,3.97,3.28
El Dorado Hills,Sara Luxemburg,Corporate,A,11/28/2011,26437,Critical,Office Supplies,Wrap Bag,Newell 314,Pens & Art Supplies,West,3701,11/30/2011,Regular Air,California,95630,0.08,48,0.6,49.05,254.51,0.7,5.58
North Las Vegas,Chuck Clark,Corporate,A,5/3/2012,7488,Critical,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,West,1028,5/4/2012,Regular Air,Nevada,89031,0.08,9,0.54,-1.76,26.09,0.93,2.84
Pomona,Carlos Meador,Corporate,A,3/23/2012,15616,Critical,Office Supplies,Wrap Bag,Newell 31,Pens & Art Supplies,West,2163,3/25/2012,Regular Air,California,91767,0.09,34,0.57,5.98,134.06,1.17,4.13
Oakland,Berenike Kampe,Corporate,A,3/3/2012,51489,Critical,Office Supplies,Wrap Bag,Colored Push Pins,Rubber Bands,West,7216,3/3/2012,Regular Air,California,94601,0.09,22,0.49,-18.57,38.88,1.56,1.81
Pahrump,Chuck Clark,Corporate,A,1/3/2012,35811,Critical,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,West,5018,1/5/2012,Regular Air,Nevada,89041,0.1,6,0.56,-3.24,10.39,0.7,1.76
San Ramon,Bobby Trafton,Corporate,A,9/3/2011,41152,High,Office Supplies,Large Box,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Appliances,West,5800,9/4/2011,Regular Air,California,94583,0.03,49,0.54,541.92,3702.92,19.95,76.72
Kingman,Benjamin Patterson,Corporate,A,8/26/2012,31460,High,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,West,4409,8/28/2012,Regular Air,Arizona,86401,0.08,9,0.82,-365.32,990.67,35,110.98
Wheat Ridge,Cynthia Delaney,Corporate,A,1/24/2009,19234,High,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,West,2664,1/24/2009,Regular Air,Colorado,80033,0.01,24,0.52,-11.15,359.65,6.75,14.42
Rexburg,Tamara Manning,Corporate,A,1/31/2011,58981,High,Office Supplies,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,West,8249,2/2/2011,Regular Air,Idaho,83440,0.07,28,0.46,422.23,1262.75,5.1,46.89
West Jordan,Frank Merwin,Corporate,A,12/19/2010,37218,High,Office Supplies,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,West,5226,12/21/2010,Regular Air,Utah,84084,0,29,0.56,525.54,1768.13,4.5,60.97
San Carlos,Julia Barnett,Corporate,A,6/12/2009,8999,High,Office Supplies,Small Box,Xerox 194,Paper,West,1237,6/14/2009,Regular Air,California,94070,0,28,0.37,590.35,1676.48,14.3,55.48
Laguna Hills,Adam Hart,Corporate,A,11/11/2010,9091,High,Office Supplies,Small Box,Xerox 1979,Paper,West,1250,11/12/2010,Regular Air,California,92653,0,44,0.4,489.14,1480.91,8.74,30.98
San Gabriel,Karen Carlisle,Corporate,A,10/19/2009,39649,High,Office Supplies,Small Box,Xerox 1983,Paper,West,5590,10/21/2009,Regular Air,California,91776,0.01,9,0.36,-17.48,63,5.46,5.98
Holladay,Larry Tron,Corporate,A,5/15/2009,18496,High,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,West,2555,5/18/2009,Regular Air,Utah,84117,0.01,29,0.36,177.79,1267.42,19.99,40.99
Palo Alto,Katherine Ducich,Corporate,A,8/28/2012,52580,High,Office Supplies,Small Box,Staples Standard Envelopes,Envelopes,West,7377,8/30/2012,Regular Air,California,94306,0.02,23,0.38,46.69,139.66,1.39,5.68
Twentynine Palms,Tamara Willingham,Corporate,A,12/11/2011,26464,High,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,West,3705,12/11/2011,Regular Air,California,92277,0.03,25,0.59,-26.33,268.58,4.5,10.89
Fort Collins,Andrew Allen,Corporate,A,7/25/2009,16768,High,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,West,2324,7/26/2009,Regular Air,Colorado,80525,0.03,9,0.59,-18.64,101.47,4.5,10.89
Calexico,Victoria Pisteka,Corporate,A,5/16/2009,13218,High,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,West,1838,5/17/2009,Regular Air,California,92231,0.03,18,0.38,198.9425,513.08,1.49,28.53
Orem,Brian DeCherney,Corporate,A,8/9/2012,49442,High,Office Supplies,Small Box,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,West,6928,8/9/2012,Regular Air,Utah,84057,0.03,11,0.4,-24.8055,131.12,7.19,11.5
San Francisco,Juliana Krohn,Corporate,A,10/23/2012,47522,High,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,West,6679,10/24/2012,Regular Air,California,94110,0.03,5,0.38,12.5,80.56,1.39,15.67
Morgan Hill,Grant Thornton,Corporate,A,1/14/2010,37250,High,Office Supplies,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Envelopes,West,5231,1/15/2010,Regular Air,California,95037,0.03,13,0.4,128.11,473.46,6.66,35.94
Moscow,Mike Pelletier,Corporate,A,9/5/2009,34311,High,Office Supplies,Small Box,Eldon Shelf Savers™ Cubes and Bins,Storage & Organization,West,4828,9/7/2009,Regular Air,Idaho,83843,0.03,32,0.83,-262.62,232.85,9.69,6.98
Redding,Dave Kipp,Corporate,A,2/20/2011,12486,High,Office Supplies,Small Box,Kensington 6 Outlet SmartSocket Surge Protector,Appliances,West,1747,2/21/2011,Regular Air,California,96003,0.04,42,0.6,275.5,1692.56,7.2,40.98
Fairfield,Yana Sorensen,Corporate,A,8/18/2011,33604,High,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,West,4719,8/20/2011,Regular Air,California,94533,0.04,10,0.37,-56.304,59.62,7.78,5.4
Arvada,Duane Noonan,Corporate,A,2/12/2012,38661,High,Office Supplies,Small Box,Xerox 21,Paper,West,5447,2/13/2012,Regular Air,Colorado,80004,0.04,48,0.37,-118.74,326.1,6.6,6.48
Roy,Craig Carroll,Corporate,A,10/31/2011,51557,High,Office Supplies,Small Box,Xerox 1937,Paper,West,7230,11/2/2011,Regular Air,Utah,84067,0.04,36,0.37,804.66,1749.07,5.79,48.04
Louisville,Anthony O'Donnell,Corporate,A,2/18/2012,37445,High,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,West,5264,2/19/2012,Regular Air,Colorado,80027,0.05,37,0.57,660.25,2180.23,3.5,60.22
Calexico,Victoria Pisteka,Corporate,A,9/7/2010,11014,High,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,West,1530,9/9/2010,Regular Air,California,92231,0.05,13,0.4,1.156,158.79,5.63,11.7
Riverside,Deanra Eno,Corporate,A,8/5/2012,18849,High,Office Supplies,Small Box,#10 Self-Seal White Envelopes,Envelopes,West,2607,8/5/2012,Regular Air,California,92503,0.05,43,0.36,52.27,471.87,5.25,11.09
Layton,Alice McCarthy,Corporate,A,7/12/2009,19457,High,Office Supplies,Small Box,Avery 51,Labels,West,2688,7/13/2009,Regular Air,Utah,84041,0.05,34,0.39,90.35,203.49,0.5,6.3
Lake Elsinore,Adam Hart,Corporate,A,4/18/2011,23301,High,Office Supplies,Small Box,Xerox 1992,Paper,West,3254,4/20/2011,Regular Air,California,92530,0.05,3,0.36,-10.58,23.44,5.2,5.98
Prescott Valley,Cindy Stewart,Corporate,A,3/31/2012,50978,High,Office Supplies,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",Storage & Organization,West,7144,4/2/2012,Regular Air,Arizona,86314,0.05,4,0.6,-150.29,816.09,9.99,210.55
El Centro,Roland Fjeld,Corporate,A,2/19/2009,47011,High,Office Supplies,Small Box,X-Rack™ File for Hanging Folders,Storage & Organization,West,6607,2/21/2009,Regular Air,California,92243,0.05,33,0.59,-35.26,373.13,5.03,11.29
Moreno Valley,Grant Thornton,Corporate,A,11/24/2011,12930,High,Office Supplies,Small Box,Belkin F5C206VTEL 6 Outlet Surge,Appliances,West,1808,11/25/2011,Regular Air,California,92553,0.06,49,0.55,261.87,1147.64,4.5,22.98
Laguna Niguel,Adam Hart,Corporate,A,1/28/2009,19047,High,Office Supplies,Small Box,Xerox 194,Paper,West,2631,1/29/2009,Regular Air,California,92677,0.06,1,0.37,-22.82,67.49,14.3,55.48
Seatac,Andy Yotov,Corporate,A,4/20/2010,57281,High,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,West,8017,4/20/2010,Regular Air,Washington,98158,0.07,26,0.38,-111.3315,561.66,15.1,22.38
Eagle,Victoria Pisteka,Corporate,A,9/7/2010,11014,High,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,West,1531,9/8/2010,Regular Air,Idaho,83616,0.07,39,0.36,110.05,286.81,1.39,7.64
Calexico,Victoria Pisteka,Corporate,A,5/16/2009,13218,High,Office Supplies,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,West,1839,5/18/2009,Regular Air,California,92231,0.07,16,0.36,-62,98.8,7.15,5.98
West Jordan,Frank Merwin,Corporate,A,5/12/2011,48486,High,Office Supplies,Small Box,Xerox 216,Paper,West,6812,5/14/2011,Regular Air,Utah,84084,0.07,42,0.37,-174.74,271.14,7.91,6.48
Durango,Lauren Leatherbury,Corporate,A,1/8/2012,54307,High,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,West,7590,1/9/2012,Regular Air,Colorado,81301,0.08,41,0.36,-134.412,198.29,5.68,4.91
West Jordan,Frank Merwin,Corporate,A,12/19/2010,37218,High,Office Supplies,Small Box,Xerox 1998,Paper,West,5227,12/20/2010,Regular Air,Utah,84084,0.08,23,0.37,-54.91,147.05,5.82,6.48
Grants Pass,Adam Shillingsburg,Corporate,A,2/22/2009,39072,High,Office Supplies,Small Box,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Pens & Art Supplies,West,5509,2/23/2009,Regular Air,Oregon,97526,0.08,50,0.59,144.69,1633.37,7.73,34.99
Vacaville,Alejandro Savely,Corporate,A,9/22/2009,41440,High,Office Supplies,Small Box,Avery 493,Labels,West,5841,9/23/2009,Regular Air,California,95687,0.09,20,0.36,37.77,92.94,0.5,4.91
Lake Forest,Adam Hart,Corporate,A,12/11/2012,23555,High,Office Supplies,Small Box,Avery 52,Labels,West,3292,12/12/2012,Regular Air,California,92630,0.09,29,0.38,42.16,104.7,0.5,3.69
Prescott,Cindy Stewart,Corporate,A,8/30/2012,14439,High,Office Supplies,Small Box,Xerox 1940,Paper,West,2028,8/31/2012,Regular Air,Arizona,86301,0.09,27,0.36,494.26,1428.64,10.75,54.96
Eagle,Darren Powers,Corporate,A,5/1/2011,56834,High,Office Supplies,Small Box,Xerox 214,Paper,West,7955,5/2/2011,Regular Air,Idaho,83616,0.09,33,0.37,-118.55,205.52,7.03,6.48
Calexico,Victoria Pisteka,Corporate,A,6/21/2010,30885,High,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,West,4334,6/22/2010,Regular Air,California,92231,0.09,24,0.6,-151.8,234.24,9.45,9.71
Thousand Oaks,Jeremy Pistek,Corporate,A,1/10/2011,40420,High,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,West,5710,1/12/2011,Regular Air,California,91360,0.1,22,0.36,-2.6105,59.08,1.49,2.88
San Ramon,Bobby Trafton,Corporate,A,9/3/2011,41152,High,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,West,5801,9/5/2011,Regular Air,California,94583,0.1,29,0.37,-15.1225,53.99,1.49,1.88
Albuquerque,Lauren Leatherbury,Corporate,A,7/28/2010,31809,High,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Envelopes,West,4461,7/30/2010,Regular Air,New Mexico,87105,0.1,1,0.35,-13.74,15,5.76,9.78
Gilroy,Brendan Murry,Corporate,A,9/20/2010,41574,High,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,West,5859,9/22/2010,Regular Air,California,95020,0.01,23,0.6,-38.94,283.82,5.81,11.97
Laguna Niguel,Adam Hart,Corporate,A,12/19/2011,19040,High,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,West,2625,12/20/2011,Regular Air,California,92677,0.06,10,0.59,-46.83,211.97,8.99,21.38
Wheat Ridge,Cynthia Delaney,Corporate,A,6/14/2011,35875,High,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",West,5032,6/14/2011,Regular Air,Colorado,80033,0.06,31,0.57,28.47,348.92,3.37,10.98
Wheat Ridge,Cynthia Delaney,Corporate,A,6/9/2011,11074,High,Office Supplies,Small Pack,Acme® Preferred Stainless Steel Scissors,"Scissors, Rulers and Trimmers",West,1537,6/11/2011,Regular Air,Colorado,80033,0.07,21,0.56,-39.23,114.53,3.6,5.68
Phoenix,Cindy Chapman,Corporate,A,6/10/2012,39938,High,Office Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Pens & Art Supplies,West,5645,6/11/2012,Regular Air,Arizona,85023,0.1,5,0.56,-41.66,169.27,8.99,34.58
Pacifica,Helen Andreada,Corporate,A,8/28/2011,48709,High,Office Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pens & Art Supplies,West,6841,8/30/2011,Regular Air,California,94044,0.01,17,0.44,-47.01,47.12,4.28,2.52
Laguna Niguel,Adam Hart,Corporate,A,1/28/2009,19047,High,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,West,2632,1/30/2009,Regular Air,California,92677,0.02,3,0.59,-4.28,6.76,1.57,1.68
Issaquah,Ruben Dartt,Corporate,A,7/29/2010,57216,High,Office Supplies,Wrap Bag,"Sanford Uni-Blazer™ View Highlighters, Chisel Tip, Yellow",Pens & Art Supplies,West,8007,7/31/2010,Regular Air,Washington,98027,0.03,48,0.41,4.48,109.78,1.2,2.2
Moscow,Mike Pelletier,Corporate,A,9/5/2009,34311,High,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,West,4827,9/6/2009,Regular Air,Idaho,83843,0.05,39,0.56,-100.24,132.79,3.97,3.28
Lancaster,Adam Hart,Corporate,A,1/22/2010,49925,High,Office Supplies,Wrap Bag,Newell 346,Pens & Art Supplies,West,6987,1/23/2010,Regular Air,California,93534,0.06,1,0.56,-1.78,3.41,0.7,2.88
La Mesa,Evan Henry,Corporate,A,12/25/2012,10466,High,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,West,1451,12/26/2012,Regular Air,California,91941,0.07,27,0.56,16.21,114.86,0.94,4.28
Roy,Craig Carroll,Corporate,A,10/31/2011,51557,High,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,West,7231,10/31/2011,Regular Air,Utah,84067,0.08,14,0.58,-22.01,37.9,2.4,2.6
Berkeley,Speros Goranitis,Corporate,A,9/5/2009,36867,High,Office Supplies,Wrap Bag,Newell 346,Pens & Art Supplies,West,5189,9/7/2009,Regular Air,California,94704,0.09,16,0.56,2.81,45.57,0.7,2.88
Coeur D Alene,Shaun Chance,Corporate,A,2/28/2011,40612,High,Office Supplies,Wrap Bag,Newell 327,Pens & Art Supplies,West,5727,3/1/2011,Regular Air,Idaho,83814,0.1,9,0.58,-6.84,19.2,1.12,2.21
Pomona,Carlos Meador,Corporate,A,7/13/2009,23778,Low,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,West,3325,7/17/2009,Regular Air,California,91767,0.06,13,0.6,-566,105.94,49,4.48
Rexburg,Tamara Manning,Corporate,A,11/28/2011,51842,Low,Office Supplies,Large Box,Tennsco Regal Shelving Units,Storage & Organization,West,7267,12/2/2011,Regular Air,Idaho,83440,0.07,4,0.82,-244.33,431.11,35,101.41
Foster City,Barry Weirich,Corporate,A,12/7/2012,22752,Low,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,West,3165,12/12/2012,Regular Air,California,94404,0.1,2,0.82,-235.21,238.76,35,110.98
Draper,Kelly Williams,Corporate,A,4/19/2009,53798,Low,Office Supplies,Medium Box,Honeywell Quietcare HEPA Air Cleaner,Appliances,West,7531,4/26/2009,Regular Air,Utah,84020,0,29,0.52,568.6,2317.65,13.99,78.65
Coeur D Alene,Shaun Chance,Corporate,A,2/15/2010,32931,Low,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,West,4628,2/20/2010,Regular Air,Idaho,83814,0.08,25,0.57,-60.79,298.11,6.27,12.44
Menlo Park,Paul Van Hugh,Corporate,A,2/18/2011,16481,Low,Office Supplies,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,West,2287,2/23/2011,Regular Air,California,94025,0,50,0.56,719.26,3089.06,13.22,56.96
Sun City,Dianna Vittorini,Corporate,A,2/5/2012,40098,Low,Office Supplies,Small Box,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,West,5667,2/7/2012,Regular Air,Arizona,85351,0,46,0.4,-9.1885,557.35,7.19,11.5
Pahrump,Chuck Clark,Corporate,A,4/7/2011,33700,Low,Office Supplies,Small Box,Xerox 217,Paper,West,4735,4/11/2011,Regular Air,Nevada,89041,0,36,0.37,-133.98,260.13,8.19,6.48
Murray,Brian DeCherney,Corporate,A,4/9/2011,11648,Low,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,West,1603,4/9/2011,Regular Air,Utah,84107,0,33,0.81,-142.75,570.51,7.04,16.74
Idaho Falls,Shaun Chance,Corporate,A,3/8/2011,59686,Low,Office Supplies,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders and Binder Accessories,West,8356,3/13/2011,Regular Air,Idaho,83402,0.01,41,0.4,-106.421,243.37,5.59,5.8
Longmont,Art Miller,Corporate,A,11/16/2011,41413,Low,Office Supplies,Small Box,Xerox 2,Paper,West,5839,11/20/2011,Regular Air,Colorado,80501,0.01,23,0.37,-49.6,156.5,6,6.48
Pleasant Grove,Cari Sayre,Corporate,A,10/15/2009,8165,Low,Office Supplies,Small Box,Xerox 1922,Paper,West,1115,10/24/2009,Regular Air,Utah,84062,0.01,35,0.36,-149.66,183.45,7.44,4.98
Oro Valley,Cindy Chapman,Corporate,A,1/28/2009,8868,Low,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,West,1209,2/6/2009,Regular Air,Arizona,85737,0.02,3,0.57,-44.05,190.45,3.99,59.98
Burien,Roy Phan,Corporate,A,5/9/2012,13282,Low,Office Supplies,Small Box,Avery 51,Labels,West,1845,5/13/2012,Regular Air,Washington,98146,0.02,2,0.39,-5.92,12.59,0.5,6.3
Manteca,Brian Stugart,Corporate,A,1/13/2009,13602,Low,Office Supplies,Small Box,Xerox 1910,Paper,West,1895,1/13/2009,Regular Air,California,95336,0.02,13,0.37,267.67,660.99,5.09,48.04
Rexburg,Tamara Manning,Corporate,A,11/28/2011,51842,Low,Office Supplies,Small Box,Xerox 1891,Paper,West,7266,12/3/2011,Regular Air,Idaho,83440,0.02,1,0.38,-19.09,54.22,5.81,48.91
Spokane,Christine Abelman,Corporate,A,9/29/2012,36998,Low,Office Supplies,Small Box,Xerox 1995,Paper,West,5208,10/1/2012,Regular Air,Washington,99207,0.02,8,0.37,-17.16,56.5,5.19,6.48
